model,state,observations,dwell_time,estimates,TRUE,mean,median,sd,bias_mean,bias_mean_pp,bias_median,bias_median_pp,coverage_pp
mhmm,3,1000,19.5,gamma_prob_bar_S1toS3_no_diag,0.5,0.49,0.49,0.02,-0.01,1.92,-0.01,1.94,97.66
mhmm,3,1000,19.5,gamma_prob_bar_S2toS1_no_diag,0.5,0.5,0.5,0.02,0,0.31,0,0.32,96.88
mhmm,3,1000,19.5,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,19.5,gamma_prob_bar_S2toS3_no_diag,0.5,0.5,0.5,0.02,0,0.31,0,0.32,96.88
mhmm,3,1000,19.5,gamma_prob_bar_S3toS1_no_diag,0.5,0.49,0.49,0.02,-0.01,1.73,-0.01,1.74,99.22
mhmm,3,1000,19.5,gamma_prob_bar_S3toS2_no_diag,0.5,0.51,0.51,0.02,0.01,1.73,0.01,1.74,99.22
mhmm,3,1000,19.5,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,19.5,var_int_S1toS2_with_int_S1toS2_mean,0.17,0.49,0.48,0.09,0.32,188.89,0.31,183.67,0
mhmm,3,1000,19.5,var_int_S1toS3_with_int_S1toS3_mean,0.17,0.49,0.48,0.09,0.32,190.59,0.31,185.29,0
mhmm,3,1000,19.5,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.47,0.46,0.08,0.3,178.04,0.29,172.8,0
mhmm,3,1000,19.5,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.28,0.27,0.06,0.11,63.87,0.1,59.43,42.97
mhmm,3,1000,19.5,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.27,0.26,0.06,0.1,59.65,0.09,55.06,51.56
mhmm,3,1000,19.5,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.47,0.46,0.08,0.3,176.66,0.29,171.68,0
mhmm,3,1000,19.5,dwell_mu_bar_1,19.496,17.44,17.39,1.28,-2.06,10.55,-2.11,10.8,70.31
mhmm,3,1000,19.5,dwell_mu_bar_2,19.496,16.96,16.9,1.32,-2.54,13.01,-2.59,13.3,52.34
mhmm,3,1000,19.5,dwell_mu_bar_3,19.496,17.38,17.32,1.34,-2.12,10.86,-2.17,11.15,67.19
mhmm,3,1000,99.5,emiss_mu_bar_1,10,10.06,10.06,0.57,0.06,0.59,0.06,0.59,100
mhmm,3,1000,99.5,emiss_mu_bar_2,30,29.99,29.99,0.7,-0.01,0.02,-0.01,0.02,100
mhmm,3,1000,99.5,emiss_mu_bar_3,60,60,60,0.82,0,0,0,0,100
mhmm,3,1000,99.5,emiss_mu_bar2_1,60,59.99,59.99,0.86,-0.01,0.01,-0.01,0.01,100
mhmm,3,1000,99.5,emiss_mu_bar2_2,30,30,30,0.74,0,0.01,0,0.01,100
mhmm,3,1000,99.5,emiss_mu_bar2_3,10,10,10,0.59,0,0.03,0,0.03,100
mhmm,3,1000,99.5,emiss_var_bar_1,20,27.74,27.6,1.61,7.74,38.68,7.6,38.02,0
mhmm,3,1000,99.5,emiss_var_bar_2,60,74.63,74.31,3.46,14.63,24.38,14.31,23.85,0
mhmm,3,1000,99.5,emiss_var_bar_3,120,141.47,140.91,5.61,21.47,17.89,20.91,17.42,0
mhmm,3,1000,99.5,emiss_var_bar2_1,150,174.66,173.98,6.61,24.66,16.44,23.98,15.99,0
mhmm,3,1000,99.5,emiss_var_bar2_2,75,91.66,91.29,4.05,16.66,22.21,16.29,21.72,0
mhmm,3,1000,99.5,emiss_var_bar2_3,25,33.79,33.63,1.87,8.79,35.17,8.63,34.53,0
mhmm,3,1000,99.5,emiss_varmu_bar_1,9,18.28,17.86,3.85,9.28,103.06,8.86,98.4,0.78
mhmm,3,1000,99.5,emiss_varmu_bar_2,9,25.29,24.6,5.92,16.29,180.96,15.6,173.38,0
mhmm,3,1000,99.5,emiss_varmu_bar_3,9,32.38,31.37,8.17,23.38,259.82,22.37,248.54,0
mhmm,3,1000,99.5,emiss_varmu_bar2_1,9,35.7,34.51,9.33,26.7,296.72,25.51,283.45,0
mhmm,3,1000,99.5,emiss_varmu_bar2_2,9,27.43,26.67,6.59,18.43,204.79,17.67,196.36,0
mhmm,3,1000,99.5,emiss_varmu_bar2_3,9,19.1,18.64,4.09,10.1,112.18,9.64,107.06,0
mhmm,3,1000,99.5,gamma_prob_bar_S1toS1,0.99,0.98,0.98,0,-0.01,0.6,-0.01,0.59,0
mhmm,3,1000,99.5,gamma_prob_bar_S1toS2,0.005,0.01,0.01,0,0,60.99,0,60.02,0
mhmm,3,1000,99.5,gamma_prob_bar_S1toS3,0.005,0.01,0.01,0,0,57.91,0,56.98,0
mhmm,3,1000,99.5,gamma_prob_bar_S2toS1,0.005,0.01,0.01,0,0,65.99,0,65.06,0
mhmm,3,1000,99.5,gamma_prob_bar_S2toS2,0.99,0.98,0.98,0,-0.01,0.65,-0.01,0.64,0
mhmm,3,1000,99.5,gamma_prob_bar_S2toS3,0.005,0.01,0.01,0,0,62.02,0,60.95,0
mhmm,3,1000,99.5,gamma_prob_bar_S3toS1,0.005,0.01,0.01,0,0,61.35,0,60.47,0
mhmm,3,1000,99.5,gamma_prob_bar_S3toS2,0.005,0.01,0.01,0,0,60.85,0,59.81,0.78
mhmm,3,1000,99.5,gamma_prob_bar_S3toS3,0.99,0.98,0.98,0,-0.01,0.62,-0.01,0.61,0
mhmm,3,1000,99.5,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,99.5,gamma_prob_bar_S1toS2_no_diag,0.5,0.5,0.5,0.03,0,0.96,0,0.96,99.22
mhmm,3,1000,99.5,gamma_prob_bar_S1toS3_no_diag,0.5,0.5,0.5,0.03,0,0.96,0,0.96,99.22
mhmm,3,1000,99.5,gamma_prob_bar_S2toS1_no_diag,0.5,0.51,0.51,0.03,0.01,1.23,0.01,1.19,100
mhmm,3,1000,99.5,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,99.5,gamma_prob_bar_S2toS3_no_diag,0.5,0.49,0.49,0.03,-0.01,1.23,-0.01,1.19,100
mhmm,3,1000,99.5,gamma_prob_bar_S3toS1_no_diag,0.5,0.5,0.5,0.03,0,0.18,0,0.17,98.44
mhmm,3,1000,99.5,gamma_prob_bar_S3toS2_no_diag,0.5,0.5,0.5,0.03,0,0.18,0,0.17,98.44
mhmm,3,1000,99.5,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,3,1000,99.5,var_int_S1toS2_with_int_S1toS2_mean,0.17,0.72,0.7,0.14,0.55,320.97,0.53,311.92,0
mhmm,3,1000,99.5,var_int_S1toS3_with_int_S1toS3_mean,0.17,0.72,0.7,0.14,0.55,323.36,0.53,314.56,0
mhmm,3,1000,99.5,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.68,0.67,0.13,0.51,300.39,0.5,292.05,0
mhmm,3,1000,99.5,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.32,0.31,0.09,0.15,88.93,0.14,81.16,8.59
mhmm,3,1000,99.5,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.32,0.3,0.09,0.15,86.57,0.13,78.95,3.91
mhmm,3,1000,99.5,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.68,0.67,0.13,0.51,299.49,0.5,291.24,0
mhmm,3,1000,99.5,dwell_mu_bar_1,99.499,62.99,62.63,6.35,-36.51,36.7,-36.87,37.05,0
mhmm,3,1000,99.5,dwell_mu_bar_2,99.499,61.25,60.9,6.36,-38.25,38.44,-38.6,38.79,0
mhmm,3,1000,99.5,dwell_mu_bar_3,99.499,62.4,62.05,6.47,-37.1,37.29,-37.45,37.64,0
mhmm,4,200,1.4,emiss_mu_bar_1,10,10.06,10.06,0.57,0.06,0.56,0.06,0.56,100
mhmm,4,200,1.4,emiss_mu_bar_2,30,30.02,30.02,0.75,0.02,0.08,0.02,0.07,100
mhmm,4,200,1.4,emiss_mu_bar_3,60,59.98,59.98,0.93,-0.02,0.03,-0.02,0.03,100
mhmm,4,200,1.4,emiss_mu_bar_4,98,97.85,97.85,0.93,-0.15,0.15,-0.15,0.15,100
mhmm,4,200,1.4,emiss_mu_bar2_1,98,97.97,97.97,0.98,-0.03,0.03,-0.03,0.03,100
mhmm,4,200,1.4,emiss_mu_bar2_2,60,60.11,60.11,0.97,0.11,0.18,0.11,0.19,100
mhmm,4,200,1.4,emiss_mu_bar2_3,30,30.1,30.1,0.78,0.1,0.33,0.1,0.33,100
mhmm,4,200,1.4,emiss_mu_bar2_4,10,10.07,10.07,0.59,0.07,0.75,0.07,0.74,100
mhmm,4,200,1.4,emiss_var_bar_1,20,27.64,27.52,1.66,7.64,38.18,7.52,37.62,0
mhmm,4,200,1.4,emiss_var_bar_2,60,76.64,76.38,4.12,16.64,27.73,16.38,27.3,0
mhmm,4,200,1.4,emiss_var_bar_3,120,147.8,147.26,7.86,27.8,23.17,27.26,22.72,0
mhmm,4,200,1.4,emiss_var_bar_4,150,177.15,176.53,8.79,27.15,18.1,26.53,17.69,0
mhmm,4,200,1.4,emiss_var_bar2_1,187.5,215.92,215.23,10.1,28.42,15.16,27.73,14.79,0.78
mhmm,4,200,1.4,emiss_var_bar2_2,150,177.84,177.3,8.75,27.84,18.56,27.3,18.2,0
mhmm,4,200,1.4,emiss_var_bar2_3,75,92.4,92.1,4.64,17.4,23.19,17.1,22.8,0
mhmm,4,200,1.4,emiss_var_bar2_4,25,33.6,33.47,1.93,8.6,34.42,8.47,33.89,0
mhmm,4,200,1.4,emiss_varmu_bar_1,9,18.15,17.72,3.88,9.15,101.68,8.72,96.86,0
mhmm,4,200,1.4,emiss_varmu_bar_2,9,27.79,26.97,6.77,18.79,208.73,17.97,199.68,0
mhmm,4,200,1.4,emiss_varmu_bar_3,9,39.7,38.34,10.58,30.7,341.1,29.34,326.01,0
mhmm,4,200,1.4,emiss_varmu_bar_4,9,40.52,39.16,10.89,31.52,350.26,30.16,335.15,0
mhmm,4,200,1.4,emiss_varmu_bar2_1,9,44.35,42.76,12.27,35.35,392.77,33.76,375.09,0
mhmm,4,200,1.4,emiss_varmu_bar2_2,9,43.02,41.54,11.67,34.02,377.98,32.54,361.53,0
mhmm,4,200,1.4,emiss_varmu_bar2_3,9,29.79,28.89,7.39,20.79,230.96,19.89,220.98,0
mhmm,4,200,1.4,emiss_varmu_bar2_4,9,19.15,18.69,4.15,10.15,112.72,9.69,107.64,0.78
mhmm,4,200,1.4,gamma_prob_bar_S1toS1,0.5,0.32,0.32,0.02,-0.18,35.98,-0.18,36.03,0
mhmm,4,200,1.4,gamma_prob_bar_S1toS2,0.167,0.23,0.23,0.01,0.06,36.23,0.06,36.12,0
mhmm,4,200,1.4,gamma_prob_bar_S1toS3,0.167,0.23,0.23,0.02,0.06,35.99,0.06,35.81,0
mhmm,4,200,1.4,gamma_prob_bar_S1toS4,0.167,0.23,0.23,0.01,0.06,35.72,0.06,35.56,0
mhmm,4,200,1.4,gamma_prob_bar_S2toS1,0.167,0.23,0.23,0.01,0.06,37.4,0.06,37.32,0
mhmm,4,200,1.4,gamma_prob_bar_S2toS2,0.5,0.32,0.32,0.03,-0.18,36.67,-0.18,36.74,0
mhmm,4,200,1.4,gamma_prob_bar_S2toS3,0.167,0.23,0.23,0.02,0.06,37.09,0.06,36.95,0
mhmm,4,200,1.4,gamma_prob_bar_S2toS4,0.167,0.23,0.23,0.01,0.06,35.52,0.06,35.37,0
mhmm,4,200,1.4,gamma_prob_bar_S3toS1,0.167,0.23,0.23,0.01,0.06,36.18,0.06,36.1,0
mhmm,4,200,1.4,gamma_prob_bar_S3toS2,0.167,0.23,0.23,0.02,0.06,37.45,0.06,37.31,0
mhmm,4,200,1.4,gamma_prob_bar_S3toS3,0.5,0.32,0.32,0.03,-0.18,36.9,-0.18,36.95,0
mhmm,4,200,1.4,gamma_prob_bar_S3toS4,0.167,0.23,0.23,0.01,0.06,37.06,0.06,36.92,0
mhmm,4,200,1.4,gamma_prob_bar_S4toS1,0.167,0.23,0.23,0.01,0.06,36.53,0.06,36.45,0
mhmm,4,200,1.4,gamma_prob_bar_S4toS2,0.167,0.23,0.23,0.02,0.06,36.94,0.06,36.79,0
mhmm,4,200,1.4,gamma_prob_bar_S4toS3,0.167,0.23,0.23,0.02,0.06,38.67,0.06,38.52,0
mhmm,4,200,1.4,gamma_prob_bar_S4toS4,0.5,0.31,0.31,0.03,-0.19,37.38,-0.19,37.45,0
mhmm,4,200,1.4,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,200,1.4,gamma_prob_bar_S1toS2_no_diag,0.333,0.33,0.33,0.02,0,0.2,0,0.16,99.22
mhmm,4,200,1.4,gamma_prob_bar_S1toS3_no_diag,0.333,0.33,0.33,0.02,0,0.02,0,0.07,98.44
mhmm,4,200,1.4,gamma_prob_bar_S1toS4_no_diag,0.333,0.33,0.33,0.02,0,0.18,0,0.22,100
mhmm,4,200,1.4,gamma_prob_bar_S2toS1_no_diag,0.333,0.34,0.34,0.01,0,0.56,0,0.53,98.44
mhmm,4,200,1.4,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,200,1.4,gamma_prob_bar_S2toS3_no_diag,0.333,0.33,0.33,0.02,0,0.31,0,0.26,100
mhmm,4,200,1.4,gamma_prob_bar_S2toS4_no_diag,0.333,0.33,0.33,0.02,0,0.87,0,0.91,100
mhmm,4,200,1.4,gamma_prob_bar_S3toS1_no_diag,0.333,0.33,0.33,0.01,0,0.51,0,0.53,99.22
mhmm,4,200,1.4,gamma_prob_bar_S3toS2_no_diag,0.333,0.33,0.33,0.02,0,0.4,0,0.36,100
mhmm,4,200,1.4,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,200,1.4,gamma_prob_bar_S3toS4_no_diag,0.333,0.33,0.33,0.02,0,0.11,0,0.06,99.22
mhmm,4,200,1.4,gamma_prob_bar_S4toS1_no_diag,0.333,0.33,0.33,0.01,0,0.61,0,0.64,96.88
mhmm,4,200,1.4,gamma_prob_bar_S4toS2_no_diag,0.333,0.33,0.33,0.02,0,0.31,0,0.34,99.22
mhmm,4,200,1.4,gamma_prob_bar_S4toS3_no_diag,0.333,0.34,0.34,0.02,0,0.93,0,0.88,99.22
mhmm,4,200,1.4,gamma_prob_bar_S4toS4_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,200,1.4,var_int_S1toS2_with_int_S1toS2_mean,0.17,1.01,0.99,0.2,0.84,491.79,0.82,479.97,0
mhmm,4,200,1.4,var_int_S1toS3_with_int_S1toS3_mean,0.17,1.07,1.05,0.21,0.9,529.55,0.88,516.88,0
mhmm,4,200,1.4,var_int_S1toS4_with_int_S1toS4_mean,0.17,1.05,1.03,0.2,0.88,519.03,0.86,506.59,0
mhmm,4,200,1.4,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.96,0.94,0.19,0.79,467.21,0.77,455.21,0
mhmm,4,200,1.4,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.31,0.3,0.07,0.14,80.86,0.13,76.12,6.25
mhmm,4,200,1.4,var_int_S2toS4_with_int_S2toS4_mean,0.17,0.3,0.3,0.07,0.13,78.03,0.13,73.55,8.59
mhmm,4,200,1.4,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.31,0.3,0.07,0.14,82.71,0.13,77.89,4.69
mhmm,4,200,1.4,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.98,0.96,0.19,0.81,476.33,0.79,464.23,0
mhmm,4,200,1.4,var_int_S3toS4_with_int_S3toS4_mean,0.17,0.3,0.3,0.07,0.13,79.24,0.13,74.64,8.59
mhmm,4,200,1.4,var_int_S4toS2_with_int_S4toS2_mean,0.17,0.3,0.3,0.07,0.13,78.61,0.13,74.09,12.5
mhmm,4,200,1.4,var_int_S4toS3_with_int_S4toS3_mean,0.17,0.3,0.29,0.07,0.13,77.58,0.12,73.1,9.38
mhmm,4,200,1.4,var_int_S4toS4_with_int_S4toS4_mean,0.17,1,0.98,0.19,0.83,488.86,0.81,477.13,0
mhmm,4,200,1.4,dwell_mu_bar_1,1.43,0.88,0.88,0.06,-0.56,38.9,-0.56,39.06,0
mhmm,4,200,1.4,dwell_mu_bar_2,1.43,0.87,0.87,0.06,-0.57,39.48,-0.57,39.66,0
mhmm,4,200,1.4,dwell_mu_bar_3,1.43,0.87,0.87,0.06,-0.57,39.67,-0.57,39.85,0
mhmm,4,200,1.4,dwell_mu_bar_4,1.43,0.86,0.86,0.06,-0.58,40.1,-0.58,40.28,0
mhmm,4,200,3.5,emiss_mu_bar_1,10,9.99,9.99,0.56,-0.01,0.11,-0.01,0.11,100
mhmm,4,200,3.5,emiss_mu_bar_2,30,29.97,29.97,0.72,-0.03,0.11,-0.03,0.11,100
mhmm,4,200,3.5,emiss_mu_bar_3,60,59.98,59.98,0.86,-0.02,0.03,-0.02,0.03,100
mhmm,4,200,3.5,emiss_mu_bar_4,98,97.92,97.92,0.9,-0.08,0.08,-0.08,0.08,100
mhmm,4,200,3.5,emiss_mu_bar2_1,98,97.93,97.93,0.95,-0.07,0.07,-0.07,0.07,100
mhmm,4,200,3.5,emiss_mu_bar2_2,60,60.03,60.03,0.91,0.03,0.05,0.03,0.05,100
mhmm,4,200,3.5,emiss_mu_bar2_3,30,30.01,30.01,0.75,0.01,0.03,0.01,0.03,100
mhmm,4,200,3.5,emiss_mu_bar2_4,10,10.05,10.05,0.58,0.05,0.48,0.05,0.48,100
mhmm,4,200,3.5,emiss_var_bar_1,20,27.21,27.09,1.64,7.21,36.07,7.09,35.45,0
mhmm,4,200,3.5,emiss_var_bar_2,60,73.19,72.92,3.74,13.19,21.99,12.92,21.53,0
mhmm,4,200,3.5,emiss_var_bar_3,120,140.39,139.91,6.7,20.39,16.99,19.91,16.59,0.78
mhmm,4,200,3.5,emiss_var_bar_4,150,173.6,173.02,8,23.6,15.73,23.02,15.35,0
mhmm,4,200,3.5,emiss_var_bar2_1,187.5,212.54,211.85,9.42,25.04,13.35,24.35,12.99,3.91
mhmm,4,200,3.5,emiss_var_bar2_2,150,172.03,171.48,7.83,22.03,14.69,21.48,14.32,3.12
mhmm,4,200,3.5,emiss_var_bar2_3,75,90.21,89.89,4.38,15.21,20.28,14.89,19.86,0
mhmm,4,200,3.5,emiss_var_bar2_4,25,33.21,33.07,1.93,8.21,32.85,8.07,32.28,0
mhmm,4,200,3.5,emiss_varmu_bar_1,9,17.75,17.34,3.76,8.75,97.19,8.34,92.62,1.56
mhmm,4,200,3.5,emiss_varmu_bar_2,9,25.84,25.11,6.21,16.84,187.11,16.11,179.03,0
mhmm,4,200,3.5,emiss_varmu_bar_3,9,35.25,34.1,9.27,26.25,291.71,25.1,278.9,0
mhmm,4,200,3.5,emiss_varmu_bar_4,9,38.54,37.25,10.3,29.54,328.22,28.25,313.89,0
mhmm,4,200,3.5,emiss_varmu_bar2_1,9,42.37,40.87,11.68,33.37,370.83,31.87,354.1,0
mhmm,4,200,3.5,emiss_varmu_bar2_2,9,38.87,37.55,10.43,29.87,331.92,28.55,317.26,0
mhmm,4,200,3.5,emiss_varmu_bar2_3,9,28.18,27.35,6.91,19.18,213.1,18.35,203.84,0
mhmm,4,200,3.5,emiss_varmu_bar2_4,9,19.03,18.56,4.12,10.03,111.45,9.56,106.27,0
mhmm,4,200,3.5,gamma_prob_bar_S1toS1,0.75,0.68,0.68,0.02,-0.07,9.26,-0.07,9.23,0.78
mhmm,4,200,3.5,gamma_prob_bar_S1toS2,0.083,0.11,0.11,0.01,0.03,31.32,0.03,31.02,7.81
mhmm,4,200,3.5,gamma_prob_bar_S1toS3,0.083,0.1,0.1,0.01,0.02,25.18,0.02,24.88,21.09
mhmm,4,200,3.5,gamma_prob_bar_S1toS4,0.083,0.11,0.11,0.01,0.02,26.83,0.02,26.57,17.97
mhmm,4,200,3.5,gamma_prob_bar_S2toS1,0.083,0.11,0.11,0.01,0.03,34.83,0.03,34.62,3.12
mhmm,4,200,3.5,gamma_prob_bar_S2toS2,0.75,0.67,0.67,0.02,-0.08,10.44,-0.08,10.41,0
mhmm,4,200,3.5,gamma_prob_bar_S2toS3,0.083,0.11,0.11,0.01,0.03,34,0.03,33.67,3.12
mhmm,4,200,3.5,gamma_prob_bar_S2toS4,0.083,0.1,0.1,0.01,0.02,25.12,0.02,24.8,24.22
mhmm,4,200,3.5,gamma_prob_bar_S3toS1,0.083,0.11,0.11,0.01,0.02,26.37,0.02,26.14,10.94
mhmm,4,200,3.5,gamma_prob_bar_S3toS2,0.083,0.11,0.11,0.01,0.03,34.63,0.03,34.29,3.12
mhmm,4,200,3.5,gamma_prob_bar_S3toS3,0.75,0.67,0.67,0.02,-0.08,10.43,-0.08,10.39,0
mhmm,4,200,3.5,gamma_prob_bar_S3toS4,0.083,0.11,0.11,0.01,0.03,32.91,0.03,32.56,7.03
mhmm,4,200,3.5,gamma_prob_bar_S4toS1,0.083,0.11,0.11,0.01,0.02,29.14,0.02,28.89,7.03
mhmm,4,200,3.5,gamma_prob_bar_S4toS2,0.083,0.11,0.11,0.01,0.02,26.56,0.02,26.23,18.75
mhmm,4,200,3.5,gamma_prob_bar_S4toS3,0.083,0.11,0.11,0.01,0.03,34.2,0.03,33.87,3.12
mhmm,4,200,3.5,gamma_prob_bar_S4toS4,0.75,0.68,0.68,0.02,-0.07,9.99,-0.07,9.94,0
mhmm,4,200,3.5,gamma_prob_bar_S1toS1_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,200,3.5,gamma_prob_bar_S1toS2_no_diag,0.333,0.34,0.34,0.02,0.01,2.77,0.01,2.71,98.44
mhmm,4,200,3.5,gamma_prob_bar_S1toS3_no_diag,0.333,0.33,0.33,0.02,-0.01,2,-0.01,2.09,98.44
mhmm,4,200,3.5,gamma_prob_bar_S1toS4_no_diag,0.333,0.33,0.33,0.02,0,0.77,0,0.83,100
mhmm,4,200,3.5,gamma_prob_bar_S2toS1_no_diag,0.333,0.34,0.34,0.02,0.01,2.64,0.01,2.62,95.31
mhmm,4,200,3.5,gamma_prob_bar_S2toS2_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,200,3.5,gamma_prob_bar_S2toS3_no_diag,0.333,0.34,0.34,0.02,0.01,2.06,0.01,2,96.09
mhmm,4,200,3.5,gamma_prob_bar_S2toS4_no_diag,0.333,0.32,0.32,0.02,-0.02,4.7,-0.02,4.76,96.09
mhmm,4,200,3.5,gamma_prob_bar_S3toS1_no_diag,0.333,0.32,0.32,0.02,-0.01,3.72,-0.01,3.75,94.53
mhmm,4,200,3.5,gamma_prob_bar_S3toS2_no_diag,0.333,0.34,0.34,0.02,0.01,2.51,0.01,2.45,98.44
mhmm,4,200,3.5,gamma_prob_bar_S3toS3_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,200,3.5,gamma_prob_bar_S3toS4_no_diag,0.333,0.34,0.34,0.02,0,1.21,0,1.17,99.22
mhmm,4,200,3.5,gamma_prob_bar_S4toS1_no_diag,0.333,0.33,0.33,0.02,0,0.62,0,0.67,98.44
mhmm,4,200,3.5,gamma_prob_bar_S4toS2_no_diag,0.333,0.32,0.32,0.02,-0.01,2.63,-0.01,2.68,98.44
mhmm,4,200,3.5,gamma_prob_bar_S4toS3_no_diag,0.333,0.34,0.34,0.02,0.01,3.25,0.01,3.19,97.66
mhmm,4,200,3.5,gamma_prob_bar_S4toS4_no_diag,0,0,0,0,0,NA,0,NA,100
mhmm,4,200,3.5,var_int_S1toS2_with_int_S1toS2_mean,0.17,0.54,0.52,0.11,0.37,215.49,0.35,208.48,0
mhmm,4,200,3.5,var_int_S1toS3_with_int_S1toS3_mean,0.17,0.56,0.55,0.12,0.39,229.96,0.38,222.45,0
mhmm,4,200,3.5,var_int_S1toS4_with_int_S1toS4_mean,0.17,0.56,0.55,0.12,0.39,229.07,0.38,221.6,0
mhmm,4,200,3.5,var_int_S2toS2_with_int_S2toS2_mean,0.17,0.48,0.47,0.1,0.31,183.12,0.3,176.79,0
mhmm,4,200,3.5,var_int_S2toS3_with_int_S2toS3_mean,0.17,0.32,0.31,0.08,0.15,88.11,0.14,82.33,3.91
mhmm,4,200,3.5,var_int_S2toS4_with_int_S2toS4_mean,0.17,0.32,0.31,0.08,0.15,89.78,0.14,83.81,3.12
mhmm,4,200,3.5,var_int_S3toS2_with_int_S3toS2_mean,0.17,0.32,0.31,0.08,0.15,89.32,0.14,83.35,2.34
mhmm,4,200,3.5,var_int_S3toS3_with_int_S3toS3_mean,0.17,0.51,0.5,0.1,0.34,198.03,0.33,191.31,0
mhmm,4,200,3.5,var_int_S3toS4_with_int_S3toS4_mean,0.17,0.32,0.31,0.08,0.15,86.85,0.14,81.09,3.91
mhmm,4,200,3.5,var_int_S4toS2_with_int_S4toS2_mean,0.17,0.32,0.31,0.08,0.15,89.46,0.14,83.6,2.34
mhmm,4,200,3.5,var_int_S4toS3_with_int_S4toS3_mean,0.17,0.32,0.31,0.08,0.15,89.47,0.14,83.6,1.56
mhmm,4,200,3.5,var_int_S4toS4_with_int_S4toS4_mean,0.17,0.49,0.48,0.1,0.32,190.82,0.31,184.23,0
mhmm,4,200,3.5,dwell_mu_bar_1,3.476,2.61,2.61,0.17,-0.86,24.78,-0.87,24.97,0.78
mhmm,4,200,3.5,dwell_mu_bar_2,3.476,2.53,2.52,0.18,-0.95,27.2,-0.95,27.42,0
mhmm,4,200,3.5,dwell_mu_bar_3,3.476,2.53,2.52,0.18,-0.95,27.19,-0.95,27.39,0
mhmm,4,200,3.5,dwell_mu_bar_4,3.476,2.56,2.55,0.18,-0.91,26.32,-0.92,26.51,0
mhmm,4,200,19.5,emiss_mu_bar_1,10,10.04,10.04,0.55,0.04,0.41,0.04,0.4,100
mhmm,4,200,19.5,emiss_mu_bar_2,30,29.98,29.98,0.7,-0.02,0.06,-0.02,0.06,100
mhmm,4,200,19.5,emiss_mu_bar_3,60,59.96,59.96,0.83,-0.04,0.06,-0.04,0.06,100
mhmm,4,200,19.5,emiss_mu_bar_4,98,98.01,98.01,0.87,0.01,0.01,0.01,0.02,100
mhmm,4,200,19.5,emiss_mu_bar2_1,98,97.93,97.93,0.94,-0.07,0.07,-0.07,0.07,100
mhmm,4,200,19.5,emiss_mu_bar2_2,60,59.95,59.95,0.88,-0.05,0.09,-0.05,0.09,100
mhmm,4,200,19.5,emiss_mu_bar2_3,30,29.97,29.98,0.74,-0.03,0.08,-0.02,0.08,100
mhmm,4,200,19.5,emiss_mu_bar2_4,10,10.04,10.04,0.58,0.04,0.4,0.04,0.38,100
mhmm,4,200,19.5,emiss_var_bar_1,20,27.1,26.97,1.7,7.1,35.52,6.97,34.86,0
mhmm,4,200,19.5,emiss_var_bar_2,60,73.11,72.79,3.78,13.11,21.84,12.79,21.32,0
mhmm,4,200,19.5,emiss_var_bar_3,120,138.76,138.22,6.46,18.76,15.63,18.22,15.18,0
mhmm,4,200,19.5,emiss_var_bar_4,150,171.92,171.29,7.68,21.92,14.62,21.29,14.19,0.78
mhmm,4,200,19.5,emiss_var_bar2_1,187.5,212.26,211.5,9.24,24.76,13.2,24,12.8,2.34
mhmm,4,200,19.5,emiss_var_bar2_2,150,171.3,170.69,7.71,21.3,14.2,20.69,13.79,0.78
mhmm,4,200,19.5,emiss_var_bar2_3,75,89.88,89.51,4.5,14.88,19.84,14.51,19.34,0
mhmm,4,200,19.5,emiss_var_bar2_4,25,33.21,33.04,2.02,8.21,32.82,8.04,32.14,0
mhmm,4,200,19.5,emiss_varmu_bar_1,9,17.28,16.87,3.68,8.28,91.98,7.87,87.41,1.56
